,vazao_sem_coleta_sem_tratamentodividido por hab,vazao_solucao_individualdividido por hab,vazao_com_coleta_sem_tratamentodividido por hab,vazao_com_coleta_com_tratamentodividido por hab,vazao_totaldividido por hab,carga_gerada_sem_coleta_sem_tratamentodividido por hab,carga_gerada_encaminhada_solucao_individualdividido por hab,carga_gerada_com_coleta_sem_tratamentodividido por hab,carga_gerada_com_coleta_com_tratamentodividido por hab,carga_gerada_totaldividido por hab,carga_lancada_sem_coleta_sem_tratamentodividido por hab,carga_lancada_proveniente_solucao_individualdividido por hab,carga_lancada_com_coleta_sem_tratamentodividido por hab,carga_lancada_com_coleta_com_tratamentodividido por hab,carga_lancada_totaldividido por hab,investimento_coletadividido por hab,investimento_tratamentodividido por hab,investimento_coleta_tratatamentodividido por hab
0,0.000990838140481846,2.035968781812012e-05,1.3573125212080083e-05,0.0,0.0010247709535120462,0.052236172378690195,0.000997624703087886,0.0007668815744825247,0.0,0.054000678656260605,0.052236172378690195,0.00040040719375636244,0.0007668815744825247,0.0,0.05340346114692908,1144.675567058025,291.72242574278926,1436.3979927994571
1,0.0007858048162230672,0.0,0.0,0.0,0.0008111533586818759,0.05302915082382763,0.00020278833967046897,0.0007604562737642585,0.0,0.05399239543726236,0.05302915082382763,7.604562737642586e-05,0.0007604562737642585,0.0,0.053865652724968315,2843.013981977186,545.4871079974652,3388.501089987326
2,0.0009877603607472622,0.0001503113592441486,1.073652566029633e-05,0.0,0.001148808245651707,0.0467790423019111,0.006946532102211724,0.00027914966716770457,0.0,0.05400472407129053,0.0467790423019111,0.0027807601460167488,0.00027914966716770457,0.0,0.04982821558943526,1812.2756215804168,383.77085569143225,2196.046477270775
3,9.879253567508233e-05,5.48847420417124e-05,0.0,0.001394072447859495,0.0015587266739846323,0.0036223929747530186,0.0017782656421514817,5.48847420417124e-05,0.04854006586169045,0.05399560922063666,0.0036223929747530186,0.0007135016465422612,5.48847420417124e-05,0.012140504939626783,0.016520307354555435,171.74006488583976,23.413877205378707,195.15394209110866
4,0.0014655473941937742,0.00014107496793750728,3.264544712603474e-05,0.0,0.001639267809257316,0.04827911857292759,0.004630989856593214,0.0010889588434184448,0.0,0.05400023318176519,0.04827911857292759,0.0018526291244024718,0.0010889588434184448,0.0,0.05122070654074851,1392.8001503789203,291.9638530115425,1684.7640033927948
5,0.0014762672923693601,3.910641834091021e-05,9.776604585227552e-06,0.0,0.001525150315295498,0.052343940949308304,0.001368724641931857,0.00028840983526421277,0.0,0.054001075426504376,0.052343940949308304,0.0005474898567727428,0.00028840983526421277,0.0,0.05317984064134527,1371.2844705626435,190.264314065601,1561.5487846262893
6,0.0015517863587152653,0.0,0.0,0.0,0.0015517863587152653,0.05344640923854204,0.0003247924936845904,0.00021652832912306025,0.0,0.053987730061349694,0.05344640923854204,0.00014435221941537353,0.00021652832912306025,0.0,0.05380728978708047,1754.007768982317,249.09990721436304,2003.107676196319
7,0.0006634232640424591,0.0005749668288367979,0.0,0.0,0.0012826183104820874,0.02892525431225122,0.02476780185758514,0.0003095975232198142,0.0,0.054002653693056166,0.02892525431225122,0.009907120743034055,0.0003095975232198142,0.0,0.03914197257850509,1881.1384449447148,267.5708873149049,2148.7093322600617
8,0.00044631641173427914,0.00025123771521466047,0.0,0.0008512524939037907,0.0015488066208527303,0.0155634375230917,0.008737161013818075,0.0,0.02970073154511195,0.0539998522131087,0.0155634375230917,0.0034951599793098353,0.0,0.0074248134190497295,0.02648341092145127,575.2074037715215,72.29611761117269,647.5035213818074
9,0.001940700808625337,0.0,2.6954177897574127e-05,0.0,0.001967654986522911,0.053126684636118596,0.000215633423180593,0.0006469002695417789,0.0,0.053989218328840974,0.053126684636118596,8.086253369272237e-05,0.0006469002695417789,0.0,0.0538544474393531,1814.3233178436658,259.5034749088949,2073.8267927520214
10,0.0012760555852485303,0.00012025654730090861,9.353287012292891e-05,0.0,0.0014898450026723678,0.04634553714591128,0.00435595938001069,0.0033003741314804914,0.0,0.05400187065740245,0.04634553714591128,0.0017437199358631748,0.0033003741314804914,0.0,0.05138963121325495,1429.1600529396046,302.43650746058256,1731.5965603955103
11,0.0009269988412514484,0.0,0.0,0.0,0.0009269988412514484,0.052027809965237544,0.0018539976825028969,0.00011587485515643106,0.0,0.053997682502896875,0.052027809965237544,0.0006952491309385863,0.00011587485515643106,0.0,0.052838933951332566,2962.6900202085744,419.8655320741599,3382.555552282735
12,0.0011390416339355852,0.00028148730034040323,6.546216286986123e-06,0.0,0.0014270751505629747,0.04300209478921183,0.010631055250065462,0.00036004189578423674,0.0,0.05399973815134852,0.04300209478921183,0.00425504058654098,0.00036004189578423674,0.0,0.04762372348782404,1022.7422062778214,258.66087886095835,1281.4030851335426
13,0.0014346190028222013,2.3518344308560677e-05,2.3518344308560677e-05,0.0,0.001458137347130762,0.052398871119473195,0.0004938852304797743,0.0010818438381937912,0.0,0.053998118532455314,0.052398871119473195,0.0002116650987770461,0.0010818438381937912,0.0,0.05369238005644403,2642.6757701787396,480.18328353010344,3122.8590537158984
14,0.0013903667446974535,5.674966304887565e-05,1.4187415762218913e-05,0.0,0.001461303823508548,0.05126622685677804,0.0021848620273817124,0.0005533092147265375,0.0,0.05399730439100518,0.05126622685677804,0.0008725260693764631,0.0005533092147265375,0.0,0.052692062140881034,1090.2945482088387,186.50608423707172,1276.8006324466198
15,0.0013133208255159475,7.5046904315197e-05,0.0,0.0,0.001425891181988743,0.049793621013133206,0.003489681050656661,0.0007129455909943715,0.0,0.053996247654784245,0.049793621013133206,0.0013883677298311445,0.0007129455909943715,0.0,0.051894934333958725,2547.7216729530955,363.5922487474672,2911.3139216998125
16,0.001415582920934515,0.0001381056508228795,3.4526412705719874e-05,0.0,0.0015767061802278743,0.048371504200713546,0.004603521694095983,0.0010242835769363563,0.0,0.05399930947174589,0.048371504200713546,0.0018414086776383934,0.0010242835769363563,0.0,0.05123719645528829,1404.571244504546,317.6899590654851,1722.2612035677294
17,0.0014423076923076924,0.00016272189349112427,1.4792899408284025e-05,0.0,0.0016198224852071006,0.04807692307692308,0.00548076923076923,0.0004437869822485207,0.0,0.05400147928994083,0.04807692307692308,0.0021893491124260357,0.0004437869822485207,0.0,0.050710059171597634,1545.3949174704144,316.383036443787,1861.777953912722
18,0.0012136669451651204,0.00019788048018996526,1.75893760168858e-05,0.0,0.0014247394573677497,0.04588188734004662,0.007462292775163801,0.0006596016006332175,0.0,0.05399938437183941,0.04588188734004662,0.0029857965788663648,0.0006596016006332175,0.0,0.04952288817554198,1414.4020571742667,386.7401790818346,1801.1422362561013
19,0.000676246830092984,0.000760777683854607,0.0,0.0,0.0014792899408284023,0.02548605240912933,0.027937447168216396,0.000591715976331361,0.0,0.05401521555367709,0.02548605240912933,0.011158072696534235,0.000591715976331361,0.0,0.03723584108199492,3465.464970063398,357.3701805181741,3822.835150583263
20,0.0011040438514841246,0.00021201778880959766,0.000147378219050574,0.0,0.0014634398593442962,0.04078756851794395,0.007800703278518978,0.0054116247802254635,0.0,0.05399989657668838,0.04078756851794395,0.0031207984279656635,0.0054116247802254635,0.0,0.04931999172613507,1099.305601543593,224.6357255310787,1323.9413270762232
21,0.002105263157894737,1.697792869269949e-05,3.395585738539898e-05,0.0,0.002156196943972835,0.05283531409168081,0.00027164685908319185,0.0008998302207130729,0.0,0.05400679117147708,0.05283531409168081,0.00010186757215619694,0.0008998302207130729,0.0,0.05383701188455009,1818.7557139388794,418.7679990254669,2237.5237129711372
22,0.0014542936288088643,5.060728744939271e-05,2.6635414447048795e-05,0.0,0.0015341998721500106,0.05124387385467718,0.0018245258896228424,0.0009295759642020029,0.0,0.05400063924994673,0.05124387385467718,0.000729810355849137,0.0009295759642020029,0.0,0.052905923716173024,1078.4921046851694,207.4634618168016,1285.9555665006392
23,0.001259522423842325,0.0003040226540309061,6.949089234992139e-05,0.0,0.0016330359702231526,0.04162765042606604,0.010061412576114242,0.0023105721706348863,0.0,0.05399963517281517,0.04162765042606604,0.004024391303214823,0.0023105721706348863,0.0,0.047963482536070114,1161.6901354203765,249.46318647620373,1411.153321899186
24,0.001707277540655897,4.862499324652872e-05,1.6208331082176236e-05,0.0,0.0017721108649846019,0.052093576098114436,0.0014803609055054298,0.0004214166081365822,0.0,0.054000756388783835,0.052093576098114436,0.0005943054730131287,0.0004214166081365822,0.0,0.053109298179264144,1814.905465784213,342.41579952671674,2157.3212653087685
25,0.0012051915945611867,9.270704573547589e-05,0.00012360939431396787,0.0,0.0013906056860321385,0.04622991347342398,0.0030593325092707047,0.004697156983930779,0.0,0.05398640296662546,0.04622991347342398,0.0012360939431396785,0.004697156983930779,0.0,0.05216316440049444,2383.8518974660074,479.32305003399256,2863.1749474999997
26,0.0013747228381374723,1.4781966001478197e-05,0.0,0.0,0.0013895048041389505,0.053392461197339244,0.0006060606060606061,0.0,0.0,0.053998521803399854,0.053392461197339244,0.00025129342202512934,0.0,0.0,0.053628972653362895,1224.9976789785662,291.9162095654102,1516.9138885439763
27,0.0013006134969325153,2.45398773006135e-05,1.226993865030675e-05,0.0,0.001325153374233129,0.05273619631901841,0.0007730061349693251,0.00049079754601227,0.0,0.054,0.05273619631901841,0.00030674846625766873,0.00049079754601227,0.0,0.053533742331288346,1735.8544116441717,379.7411498184049,2115.5955614601226
28,0.0014499169894853347,9.961261759822912e-05,3.3204205866076366e-05,0.0,0.0015827338129496403,0.04970669618151633,0.003242944106253459,0.0010514665190924184,0.0,0.0540011068068622,0.04970669618151633,0.0012949640287769784,0.0010514665190924184,0.0,0.052053126729385724,1907.0270137354732,484.72721245379086,2391.7542261870503
29,0.0014473684210526317,0.00014473684210526317,6.578947368421053e-06,0.0,0.0015986842105263157,0.04875,0.0049539473684210526,0.0002960526315789474,0.0,0.054,0.04875,0.001980263157894737,0.0002960526315789474,0.0,0.051026315789473684,1800.8875101776316,351.35216676644734,2152.239676940789
30,0.0012338062924120913,0.0,0.0,0.0,0.0012338062924120913,0.05379395434916718,6.169031462060457e-05,0.00012338062924120913,0.0,0.053979025293029,0.05379395434916718,0.0,0.00012338062924120913,0.0,0.053979025293029,3234.0325332695866,458.16735341640964,3692.1998866872304
31,0.0011797752808988765,0.0,0.0,0.0,0.0011797752808988765,0.05303370786516854,0.0006741573033707865,0.0002808988764044944,0.0,0.053988764044943814,0.05303370786516854,0.0002808988764044944,0.0002808988764044944,0.0,0.05359550561797753,4373.0237352247195,620.1153706067415,4993.13910583146
32,0.0013392407612526432,0.00011076427348706071,3.0208438223743832e-05,0.0,0.0014802134729634479,0.04884033162152183,0.0040747826670694464,0.0010875037760547778,0.0,0.05399926157151008,0.04884033162152183,0.001631255664082167,0.0010875037760547778,0.0,0.051555734568522804,1012.7782860134931,138.09986535293524,1150.878151367771
33,0.0015346534653465347,0.0,0.0,0.0,0.0015841584158415843,0.053267326732673266,0.000297029702970297,0.00044554455445544556,0.0,0.05400990099009901,0.053267326732673266,9.900990099009902e-05,0.00044554455445544556,0.0,0.05381188118811881,2923.2340933168316,415.6696812331683,3338.903774549505
34,0.0008839641434262948,0.00044509462151394425,0.00014006474103585658,0.0,0.0014660109561752989,0.032519920318725096,0.016372011952191234,0.0051108067729083665,0.0,0.05399962649402391,0.032519920318725096,0.006548804780876495,0.0051108067729083665,0.0,0.04417641932270916,1123.6877719279134,234.65051045380977,1358.3382823798556
35,0.0011747430249632893,0.0,0.0,0.0,0.001248164464023495,0.052276064610866375,0.0006607929515418502,0.0011013215859030838,0.0,0.053964757709251104,0.052276064610866375,0.00022026431718061672,0.0011013215859030838,0.0,0.053597650513950074,1259.5877262114539,182.35024171732746,1441.9379679295155
36,0.0009020437883577782,0.0005784477339230877,0.00016869507799320696,0.0,0.0016491866002740728,0.029537015680049204,0.018938396899266876,0.005524650737871366,0.0,0.05400006331718745,0.029537015680049204,0.00757544921283168,0.005524650737871366,0.0,0.04263688949793993,1370.0120603299729,313.11707389794174,1683.1291342301759
37,0.0014578322035133757,2.1867483052700632e-05,2.9156644070267514e-05,0.0,0.0015088563306363437,0.05229973030104235,0.0006997594576864202,0.0009913258983890955,0.0,0.05399810481813543,0.05229973030104235,0.00028427727968510823,0.0009913258983890955,0.0,0.053575333479116555,1110.9424576645529,242.71087288504995,1353.6533305488738
38,0.0021357742181540807,0.0,0.0,0.0,0.0022120518688024406,0.052479023646071696,0.0009153318077803203,0.0006102212051868803,0.0,0.0540045766590389,0.052479023646071696,0.00038138825324180017,0.0006102212051868803,0.0,0.05347063310450038,2074.7527916475974,296.32071528070173,2371.0735069260104
39,0.0016156462585034013,0.0,0.0,0.0,0.0016156462585034013,0.05374149659863946,0.0002551020408163265,0.0,0.0,0.05399659863945578,0.05374149659863946,8.503401360544218e-05,0.0,0.0,0.0538265306122449,2500.1443823469385,353.8523260552721,2853.9967084013606
40,0.001256597689980345,0.00025838651973233805,0.0,2.429274971842495e-05,0.0015392769594311081,0.04405821426205252,0.009089905258276099,0.0,0.0008524546719374573,0.05400057419226607,0.04405821426205252,0.0036350787305934056,0.0,0.0008524546719374573,0.048545747664583375,1288.1093600428435,360.27986549767013,1648.3892255405135
41,0.0013919575784357048,2.2094564737074683e-05,4.4189129474149365e-05,0.0,0.0014582412726469288,0.05185594343791427,0.0005965532479010164,0.0015466195315952276,0.0,0.05399911621741052,0.05185594343791427,0.0002430402121078215,0.0015466195315952276,0.0,0.053645603181617325,1729.04054386213,338.0160719686257,2067.0566158307556
42,0.0021447721179624667,0.0,0.0,0.0,0.0022117962466487937,0.05294906166219839,0.00026809651474530834,0.000737265415549598,0.0,0.05402144772117962,0.05294906166219839,0.00013404825737265417,0.000737265415549598,0.0,0.05382037533512064,3127.8918698860593,445.8709034979892,3573.7627733780164
43,0.001429943442535482,4.268487888165617e-05,0.0,0.0,0.001472628321417138,0.05240636004695337,0.001419272222815068,0.0001707395155266247,0.0,0.05399637178529506,0.05240636004695337,0.0005655746451819443,0.0001707395155266247,0.0,0.05315334542738235,1904.593084270622,399.0403743912069,2303.633458659695
44,0.0015135017421602788,4.3554006968641115e-05,2.1777003484320557e-05,0.0,0.0015788327526132405,0.05172038327526132,0.0015461672473867595,0.0007295296167247387,0.0,0.05399608013937282,0.05172038327526132,0.0006206445993031359,0.0007295296167247387,0.0,0.053070557491289194,1410.3045541267422,314.53012013392856,1724.8346742595818
45,0.0014170896785109983,0.00014805414551607445,0.0,0.0,0.0015651438240270729,0.04883671742808799,0.004801184433164129,0.00035956006768189506,0.0,0.05399746192893401,0.04883671742808799,0.0019247038917089678,0.00035956006768189506,0.0,0.05112098138747885,1994.5477390228427,371.22689861675127,2365.774637648054
46,0.0011777902411665732,0.0,0.0,0.0,0.0011777902411665732,0.05288839035333707,0.00039259674705552437,0.0007291082445316882,0.0,0.054010095344924285,0.05288839035333707,0.0001682557487380819,0.0007291082445316882,0.0,0.053785754346606846,2138.9991826640494,305.80779777061133,2444.806980437465
47,0.0011865211200759373,0.00018984337921215,4.74608448030375e-05,0.0,0.0014238253440911248,0.04560987185571903,0.006739439962031324,0.0016611295681063123,0.0,0.054010441385856665,0.04560987185571903,0.0027052681537731373,0.0016611295681063123,0.0,0.04997626957759848,3745.835633241576,723.3238013099193,4469.159434551495
48,0.0012916510670160988,0.0002433545488581056,1.871958068139274e-05,0.0,0.0015350056158742044,0.04515162860351928,0.008405091725945339,0.00044926993635342565,0.0,0.054005990265818045,0.04515162860351928,0.0033695245226506927,0.00044926993635342565,0.0,0.04895170348184201,1440.0019061381506,349.53096710969675,1789.5328732478474
49,0.0013135830072666295,0.0,0.0,0.0,0.0013135830072666295,0.053773057574063726,0.00022358859698155394,0.0,0.0,0.05399664617104527,0.053773057574063726,8.384572386808272e-05,0.0,0.0,0.0538569032979318,3307.708407490218,589.6971346422583,3897.405542118502
50,0.0011558219178082192,0.0,0.0,0.0,0.0011558219178082192,0.053852739726027395,0.00012842465753424656,4.280821917808219e-05,0.0,0.05398116438356164,0.053852739726027395,4.280821917808219e-05,4.280821917808219e-05,0.0,0.05393835616438356,2730.0169785059934,386.58805845933216,3116.605036964897
51,0.0019052201106567236,0.000271830647101275,4.5706038008178974e-05,0.0,0.0022227567957661776,0.0463074332451287,0.006596102958864565,0.0010969449121962954,0.0,0.05400048111618956,0.0463074332451287,0.002637719509261487,0.0010969449121962954,0.0,0.05004209766658648,1354.3400545465481,334.1293000565312,1688.4693546066874
52,0.001428344707189335,0.000380891921917156,1.5870496746548167e-05,0.0,0.0018251071258530392,0.04208855737184574,0.01134740517378194,0.0005554673861291858,0.0,0.054007300428503414,0.04208855737184574,0.004538962069512776,0.0005554673861291858,0.0,0.0471829868274877,2124.230100253928,468.8885820695128,2593.1186823202665
53,0.0011648518612306913,0.0005317801975183591,7.596859964547987e-05,0.0,0.0017979235249430234,0.03532539883514814,0.01630792605722968,0.002355026589009876,0.0,0.05398835148138769,0.03532539883514814,0.006533299569511269,0.002355026589009876,0.0,0.04421372499366928,2414.1891756292734,457.29819402633575,2871.4873696632058
54,0.0011470144851543553,0.0002425116340040637,0.0,0.00043914268860195324,0.001822114439273776,0.03395162876056892,0.007078717965524022,0.0,0.01297109523497411,0.05400144196106705,0.03395162876056892,0.002831487186209609,0.0,0.003893294881038212,0.04067641082781674,1369.933234489087,278.94733417775444,1648.8805686635644
55,0.0014522292993630573,0.00043312101910828024,5.0955414012738855e-05,0.0,0.001910828025477707,0.0406624203821656,0.012229299363057325,0.0011210191082802548,0.0,0.05401273885350318,0.0406624203821656,0.0048917197452229295,0.0011210191082802548,0.0,0.046675159235668784,3052.342463210191,548.0185873350318,3600.361050547771
56,0.0007967220578192579,0.0008877760072843159,4.552697473252902e-05,0.0,0.0017072615524698384,0.025085363077623494,0.02763487366264512,0.0012975187798770773,0.0,0.05399499203277942,0.025085363077623494,0.011040291372638289,0.0012975187798770773,0.0,0.037423173230138856,2891.2803746414747,300.60470921693604,3191.8850838606872
57,0.0013364169197090602,0.00017654120471718098,9.886307464162135e-05,0.0,0.0016118211990678623,0.044783207400607296,0.005887649177317986,0.0033295671209660335,0.0,0.054000423698891326,0.044783207400607296,0.0023550596709271945,0.0033295671209660335,0.0,0.050467834192500526,1301.7623628892734,242.59026657721913,1544.3526294664925
58,0.001342756183745583,0.0004328621908127209,9.71731448763251e-05,0.0,0.001872791519434629,0.038674911660777384,0.012526501766784453,0.0028003533568904592,0.0,0.054001766784452294,0.038674911660777384,0.005008833922261484,0.0028003533568904592,0.0,0.04648409893992933,1798.8583917844524,378.6702137623675,2177.528605547703
59,0.0014487526299969944,0.00019236549443943493,8.415990381725278e-05,0.0,0.001725278028253682,0.045368199579200484,0.00595731890592125,0.002675082657048392,0.0,0.05400060114217012,0.045368199579200484,0.0023805229936880072,0.002675082657048392,0.0,0.05042380522993688,2021.6717210459874,389.1406872738203,2410.8124083198077
60,0.0012960712839206157,0.00016200891049007697,4.050222762251924e-05,0.0,0.0014985824220332118,0.04706358849736736,0.006115836371000405,0.0008100445524503848,0.0,0.05398946942081815,0.04706358849736736,0.0024706358849736734,0.0008100445524503848,0.0,0.05030376670716889,3796.7944373228024,707.977319036047,4504.7717563791
61,0.0017261463517949805,1.0589854918987611e-05,1.0589854918987611e-05,0.0,0.0017473260616329557,0.0535105369056444,0.00016943767870380178,0.0003176956475696283,0.0,0.05399767023191782,0.0535105369056444,7.412898443291326e-05,0.0003176956475696283,0.0,0.05389177168272794,2111.4660092873028,434.640584013555,2546.1065932966217
62,0.0013162639740353407,0.00021637216011539847,0.00010818608005769924,0.0,0.0016227912008654887,0.04338261810313739,0.006887847097006852,0.003714388748647674,0.0,0.05400288496213487,0.04338261810313739,0.0027587450414713307,0.003714388748647674,0.0,0.0498557518932564,1811.0574599350884,433.7857720717634,2244.843232005049
63,0.0011301989150090416,0.0002938517179023508,4.5207956600361664e-05,0.0,0.001469258589511754,0.041952983725135624,0.010443037974683544,0.0015822784810126582,0.0,0.05400090415913201,0.041952983725135624,0.004181735985533454,0.0015822784810126582,0.0,0.047739602169981916,4663.340693196203,762.8486984018987,5426.189391613924
64,0.0013785394932935918,0.0002421758569299553,0.0,0.00011177347242921013,0.0017324888226527572,0.04288375558867362,0.007535394932935917,0.0,0.003586065573770492,0.053995901639344264,0.04288375558867362,0.003008569299552906,0.0,0.0007544709388971684,0.046646795827123694,1427.5655782600595,342.05727792008196,1769.6228561754842
65,0.0013583138173302108,0.0004215456674473068,0.0,0.0,0.0017798594847775176,0.04135831381733021,0.012412177985948477,0.000234192037470726,0.0,0.05400468384074941,0.04135831381733021,0.004964871194379391,0.000234192037470726,0.0,0.04655737704918033,4739.823679859485,868.8035454051522,5608.62722529274
66,0.0011979308467193032,0.0,2.722570106180234e-05,0.0,0.0012523822488429077,0.05265450585352573,0.00038115981486523275,0.0009528995371630819,0.0,0.05398856520555405,0.05265450585352573,0.0001361285053090117,0.0009528995371630819,0.0,0.053770759597059625,3591.5525762591888,632.7654288184045,4224.31800506398
67,0.0003603988169649663,0.0001353782358142513,0.0,0.0006335945360856176,0.0011296764948013538,0.017230844284538218,0.006475287373845168,0.0,0.030293929322803916,0.05400006098118731,0.017230844284538218,0.002590175930725371,0.0,0.00592371253468305,0.025744732749946642,824.6740848095864,183.93505930298502,1008.6091441137909
68,0.0010440593025683859,0.00018793067446230946,0.0,0.0,0.0012319899770306955,0.04587596575485487,0.007997494257673834,0.00014616830235957402,0.0,0.05399874712883692,0.04587596575485487,0.003194821465859261,0.00014616830235957402,0.0,0.04919607433702234,2150.8317429525996,393.23540353727293,2544.0671465024016
